,id,text,category
14784,1180582960401043456,"Ok, here's a joker controversy no one's mentioned yet: how do people  feel about Gary Glitter's music in a film? I mean its brilliantly used in an iconic scene in #JokerMovie 
We live in a society that plays Micheal Jackson music but Gary Glitter's is virtually banned?",
14785,1180582955262984193,Banning movies does not fix the problem. #JokerMovie,
14786,1180582948468228097,People who are saying that the Joker movie is bad are people who sleep with their socks on #JokerMovie pic.twitter.com/mudMBR41Uu,
14787,1180582932244615169,"#JokerMovie “The worst part of having a mental illness is people expect you to behave as if you don't.”

—Joker (2019)",
14788,1180582914326589441,"Check out FAMOSO on #SoundCloud
https://soundcloud.com/famosodge 

#Yankees #JokerMovie #",
14789,1180582914016202753,#JokerMovie is a Psychological trill! #JoaquinPhoenix is such a master of his craft!,TALENT
14790,1180582900485328897,"""If you could read my mind, you would be in tears"" - Joker

#JokerMovie pic.twitter.com/53AUSv8Ezz",
14791,1180582881971720192,But lifetime movies play 24/7 and they'll teach ya how to do it all #JokerMovie https://twitter.com/CNN/status/1180358458840899586 …,
14792,1180582871137845248,Saw #JokerMovie and oh my god. Great performance by #JoaquinPhoenix. 5/5.,
14793,1180582862778585090,"Saw #JokerMovie very slow film that erupts quite a bit in,great cast all round.Good music,writing does a good job of making you feel sad/bad for him(even tho you know he's gonna become the joker and do horrible things).Comedy is dark,acting is great.Very solid film #Movies #Film",
14794,1180582848077516801,"It chapter 2 sucks and here’s why! 
New video https://youtu.be/xL2LXyFlUjU 
.
.
.
#scary #scarymovie #moviereview #youtube #BillSkarsgard #ITChapter2 #ITChapterTwo #it #Pennywise #losersclub #JokerMovie #joker #movies #movie #comedypic.twitter.com/5eBCPj96Sp",
14795,1180582803987025922,"We can all agree, Todd Phillips knows how to shoot hallways. #JokerMovie",TALENT
14796,1180582800686084097,Just saw the #JokerMovie. It was awesome! My boyfriend and I loved it!!,
14797,1180582746361491457,"""All it takes is one bad day to reduce the sanest man alive to lunacy. That's how far the world is from where I am. Just one bad day."" -The Joker #JokerMovie pic.twitter.com/gX6Y1TkUXu",
14798,1180582745375797254,"The only way I can describe #JokerMovie:

here come the nightmares 😅😅 pic.twitter.com/F7mAcrMtoa",
14799,1180582745044447235,"Please do stream my latest hit single 🙏🙏💯 #PHUZE
https://fanlink.to/b24H 

#Mapimpi #PepsiMillionBuckSip #SaturdayMorning #JamesBondDay #Liverpool #JokerMovie #WafaWafa #SpritzerSaturday #SpritzerSaturday #LIVLEI #ThankYouKofi #ShutDownFilmCity #earthquake",
14800,1180582744566272000,Joker is breathtakingly phenomenal go see it #JokerMovie,
14801,1180582739055005696,"Let me elaborate after watching #JokerMovie I wasn't impressed to me it didn't live up to the hype it glorified a person with ""mental illness"" as a psychopath #JoaquinPhoenix performance was good but not Heath Ledger good will not watch again",
14802,1180213463509082112,Anyone know if the choice of #rocknrollpart2 by #garyglitter in #JokerMovie was a cognisant and deliberate choice to instil another layer of disgust and alienation to the narrative? Genuinely curious. pic.twitter.com/FUQuZVcFm2,
14803,1180213457985196032,"#JokerMovie REVIEW!! 
Is it worth all the hype?!? 👀👀
https://m.youtube.com/watch?v=rav0m5VQh-s …",
14804,1180213454155722752,"Top Trends #Today , 
Scorsese to lend the #JokerMovie his eyebrows for the Altuve score .",
14805,1180213451949510656,#JokerMovie is definitely worth the watch!! 🤡,
14806,1180213450728968193,"But I saw #JokerMovie today and what a performance by 
Joaquin Phoenix! Seriously, that laugh...",TALENT
14807,1180213445913911298,"Simply phenomenal, that's it #JokerMovie pic.twitter.com/QUUpcfzKw8",
14808,1180213343384199168,"Joker is freakin phenomenal, mind blowing #JokerMovie",
14809,1180213338116165632,Just seen #JokerMovie pic.twitter.com/8fWnMEJw8D,
14810,1180213294143029249,"Joker movie is over hyped.. I mean it just tells us with copious details what's wrong with the society... Which is almost everything... 
Super intense
super depressing
and super duper acting by joaquine Phoenix..

#JokerMovie #JokerReview",
14811,1180213245568864256,"Joker released in theatre or from jail?🤔
#JokerMovie #BatmanDay #JokerFilm #Batman #Gotham #Joker2019 #BruceWayne #IamBatmanhttps://twitter.com/thenews_intl/status/1180210985014980609 …",
14812,1180213236819513352,Great film 🎥 #JokerMovie #JoaquinPhoenix  👌pic.twitter.com/Jmxdg9Dbvr,CHARACTERS
14813,1180213223976505344,#JokerMovie actually just fully blew my mind. 🤯 Incredible. Moving. Powerful. You must see it. You must.,
14814,1180213207421652998,"For 6 months...

Your actually still trying to intimidate me...

And instill fear in me...

Why because I am finally going to protect myself + family...

I will not stay silent...

Even if that means the whole world will find out...

#ScheerHypocrisy
#FridayMorning
#JokerMovie pic.twitter.com/462GuqqriM",
14815,1180213151960309760,"#JokerMovie was really really good, I won't spoil anything but the cinematography and lighting were insanely well done. see what i did there ""insane"" cause joker, ah nevermind.",
14816,1180213090975145988,"What a film #JokerMovie , absolutely phenomenal! Make sure you go see it forreal 🤡",HYPE
14817,1180213072859930625,NEED TO SEE THE  #JokerMovie TONIGHT!!!!,
14818,1180213071958151172,// Getting ready for #JokerMovie #JoaquinPhoenix #SendInTheClownspic.twitter.com/3xNOYyiMkJ,
14819,1180213028589129731,"Watch our REVIEW to #Joker. Is it DOPE?
https://youtu.be/7L-d52PE150 
#JOKERMOVIE pic.twitter.com/Q9fndlESG4",
14820,1180212992656494598,So.... what’s the verdict?  #JokerMovie,
14821,1180212973031305216,If Joaquin Phoenix doesnt win an oscar for his performance then no one deserves to #JokerMovie,TALENT
14822,1179306116854845440,Joaquin Phoenix - oh my fucking God. That laugh. THAT LAUGH.#JokerMovie,TALENT
14823,1179305819747188736,"Twitter down due to Many Trends

#Bigil #Thalapathy64 #War #SyeRaa #JokerMovie #BigilTeaser",
14824,1179305263637024768,#JokerMovie  is just like into the wild.  Man is just trying to find himself and his place,
14825,1179305198704922624,"Better #Asuran Can Be Postponed 😒🚶
Worst Release Date !

#Kaappaan #NammaVeettuPillai #SyeRaaNarsimhaReddy #War #JokerMovie",
14826,1179304515729674240,Just okay. #JokerMovie,
14827,1179304187470974976,"American audiences are uncomfortable watching the #JokerMovie because they are guilty of the injustices of the society that transformed Joker into the madman that he is.

Beneath the uproar about inciting violence is the fact that Americans continue to deny responsibility for it",
14828,1179304185814114305,You surpassed the act of Health Ledger's act as a Joker #JokerMovie #joaquinphoenix,
14829,1179303680748638208,"I can tell you how was the movie but you wouldn’t get it.
People who have watched the movie will get this.
#JokerMovie #JokerReview",
14830,1179302986427711489,#JokerMovie Joaquin Phoenix has totally lived the character!!!! The climax background music and act was astounding @IMAX @_PVRCinemas,CHARACTERS
14831,1179302610118930432,"#JoaquinPhoenix lived the character 🔥🔥 👌
#JokerMovie",
14832,1179302434096570369,"Whatttaaa performance from #Joaquinphoenix 😍😍
Be ready @TheAcademy he is gonna get you🔥
#JokerMovie #DCYearOfTheVillain",
14833,1179302402865844225,#JokerMovie is a slap in our society’s face.,
14834,1179302386482868224,JOKER in a few minutes. #JokerMovie.,
14835,1179301908424450048,I envy the people who have already watched it before me! I’m going tonight for the last show I can’t wait any longer 😍😍😍 #JokerMovie,
14836,1179299864187830274,#JokerMovie a clear representation of the madness of our times,
14837,1179299741219221507,"Can't believe that all of these people are waiting for the #JokerMovie  , all of you motherfuckers have failed the Batman !",
14838,1179299173318811648,#JokerMovie is by far the greatest comic book movie ever made.,
14839,1179299150623436801,"""I hope my death makes more cents than my life""
Legendary performance #JokerMovie #JokerFilm",
14840,1179298657880834048,"People on Twitter: I just saw the #JokerMovie and it amazing.

Me: I told you a month ago!

LOL",
14841,1179298610011205632,so much darkness in #JokerMovie i love it,
14842,1180582688438153219,"#JokerMovie initial thoughts: Joaquin is incredible, music and visuals on point, plot was predictable, and the hubbub over it being a “dangerous” movie is just nonsense.",
14843,1180582664509652997,#JokerMovie “you wouldn’t get it” was the most meta moment of the film!,
14844,1180582649573724163,"#JokerMovie is bold, brutal, confrontational cinema. Utterly transfixing and Phoenix is just extraordinary.
★★★★★",
14845,1180582536948240384,"This Guy Almost lost it!.

#Socialmedia #IoT #Business #Technology #innovation #4IR #AI  #SaturdayThoughts #SaturdayMotivation #SaturdayVibes #Bigdata #Industry #Manufacturing #Digital #DigitalTransformation #Marketing #Martech #TBT #JokerMovie #Cybersecurity #CyberSafety #Techpic.twitter.com/i92JMDI40l",
14846,1180582532913352704,Epic #JokerMovie,
14847,1180582527280398337,Sometimes I do #Acting. Check me in this new video with @sassperanza a spoof on #JokerMovie #TikTok http://vm.tiktok.com/PLrARG/ ,
14848,1180582500701097985,Saw it last night. I still can’t believe this film is real. It blew my mind that WB had the balls to make it. Phoenix is just sensational #JokerMovie,
14849,1180582467759067136,"Thought provoking, unsettling, entertaining, disturbing and maybe even a little sad, too. #JokerMovie is a brilliant example of taking a piece of popular culture and creating something profound and reflective of today’s climate of societal bullshit. Awesome movie. pic.twitter.com/MFJ6QxREle",
14850,1180582458082779137,Can we talk about how good the joker movie was tho for real. Like fuck it was actually perfection. My eyes and ears and soul feel blessed after watching it. #JokerMovie,
14851,1180582388818046977,"Joker meme🤡
#JokerMovie #jokermovie2019 #jokermemes
#jokerquotespic.twitter.com/x26XNDVbxq",
14852,1180582347688697862,"“The worst part of having a mental illness is people expect you to behave as if you don't.”       

#JokerMovie",
14853,1180582320891318277,"Now time to do a Joaquin Phoenix inspired joker look 😉
#JokerMovie #JoaquinPhoenix #DCComics #sfx #SFXMUA #halloweengoals #specialeffectsmakeup #sfx #monstermakeup #halloween #horrorfan #horrormakeup #halloweenmakeup #specialeffectsmakeupartist  #sfxmakeup #filmandtvmakeuphttps://twitter.com/SfxGore/status/1162778357034934274 …",TALENT
14854,1180582274254823425,"🚨New Video Up! Thanks to @Influenster for my Vox Box!! Check my Video to see what I got! 
#earthquake #JokerMovie
https://youtu.be/UsVE8w5KeOo 
#ICalledInSickBecause #GeneralConference #SaturdayMorning #WorldTeachersDay #Caturday #inktoberday5 #inktober #TheViper #SaturdayThoughtspic.twitter.com/fB1DICDKlV",
14855,1180582266273062918,Best film of the year. #JokerMovie pic.twitter.com/oFIIwonQsp,
14856,1180582261646774273,"Joker is phenomenal, breathtakingly epic beyond epic , joaquin Phoenix a legend #JokerMovie",TALENT
14857,1180582255560806405,"Do not let (((them))) make this about gun control.
He obtained the gun from a ""friend.""
Zero gun-control advocates have any plan at all to keep guns from criminals, only from law-abiding citizens.
#JokerMovie #HollywoodPropaganda 
@NRA",
14858,1180582250196324352,Seeing #JokerMovie in the morning!! Cannot wait!! Will have a review up later tomorrow/Monday!!,
14859,1180582249332232194,"They made Thomas Wayne to be like Trump, so, if anything, this movie is an Antifa Manifesto in which Antifa members fantasize about killing Trump and other rich people while rioting.
#JokerMovie 
@FBI @SecretService : You should be watching Antifa.
@WhiteHouse 
@POTUS 
Further>>>",
14860,1180582246656311298,"#JokerMovie 
My opinion: Beautifully done.
The protesters/rioters in the movie are more like Antifa, so don't let (((them))) cloud the issue with this being ""white supremacy nationalism.""

@FBI : You missed out.

✅Marked safe from a mass shooting.
🤡🌎
😎😜
Also >>>",
14861,1180582224468439040,The inspiration behind the joker character ... the talented and stunning Conrad Veidt ❤️ #joker #themanwholaughs #conradveidt #JokerMovie #beautiful #silentfilmstarhttps://twitter.com/silentlondon/status/1076081399713746949 …,
14862,1180212970896232448,"<YellowFlash2> Blue Cheackmarks are at war with the Joker | Monitoring your posts on the movie
#JokerMovie #ScheerHypocrisy
#AccessMedia #BlueCheckmark #ClownWorld
https://youtu.be/A9tKfip7qSo pic.twitter.com/jxQOQTX70v",
14863,1180212952730918917,"Just seen @jokermovie People covering their mouths in horror at certain scenes, a genuine audience applause at the end & one person I saw was in tears. I need to see this again! For a change, believe the hype on this one. 10/10. Outstanding @_DCWorld @WarnerBrosUK #JokerMovie pic.twitter.com/fAS9KbiQRk",
14864,1180212940605132800,"Literally no one: 

Joker: 
#JokerMovie
pic.twitter.com/H9l7mkpB00",
14865,1180212927007219719,#JokerMovie got me banging out this old skool riddim 😂 pic.twitter.com/8zTbtLKRLS,
14866,1180212912410918912,Seeing #JokerMovie pic.twitter.com/KEh6oma8aK,
14867,1180212912151040006,"Waiting for @ThatKevinSmith to review #JokerMovie and see if he cries... genuinely looking forward to smiths review unless of course, I've missed it.",
14868,1180212890906894337,Volunteering is done. Next up #JokerMovie  can’t fucking wait.,
14869,1180212866370166785,If you only do one thing this weekend go and see #JokerMovie 👏🏼👏🏼👏🏼 pic.twitter.com/mlJLyWhB22,
14870,1180212854173130755,"#SuicideSquad is a stupid movie, it has #HarleyQuinn which the public loves since it gets the closer to #Joker and everyone is losing their minds for joker and #JokerMovie.
But all the rest is shit covered with sugar. Even ruined #JaredLeto who is a great actor.",
